order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD497596,ID0095553961,2019-07-05,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('pearTV', 2)]",1955,12404.15,-37.798835600000004,144.9358024,10,14163.65,Winter,False,1.8316,five stars love it :),1.0
ORD384798,ID0283334267,2019-03-05,Thompson,"[('Thunder line', 1), ('Universe Note', 1)]",2330,2870.2,-37.8026398,144.956068,15,4850.7,Autumn,True,1.3689,don't buy this phone if you are using in usa i hate this phone it doesn't work at all. if you are using this phone in usa please don't buy this garbage phone at all!,0.0
ORD405366,ID0168377553,2019-12-14,Nickolson,"[('Alcon 10', 1), ('iStream', 1)]",24800,-15604.69,-37.8115182,144.9609941,0,9195.31,Summer,True,1.0894,i love it everything about the phone is perfect,1.0
ORD015309,ID0440051918,2019-05-24,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('iStream', 1), ('pearTV', 2)]",8050,23001.36,-37.8213317,144.99345119999995,15,29843.86,Autumn,False,1.2715,must have purchased two working great,1.0
ORD404083,ID3146808070,2019-05-12,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",4880,2720.51,-37.8115793,144.9835885,0,7600.51,Autumn,False,1.039,five stars great value!,1.0
ORD250870,ID0583243022,2019-02-12,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 2)]",8590,-1957.0200000000004,-37.813207,144.9774926,15,5344.48,Summer,False,0.9206,i love this phone i love this phone.. i have bought this phone for the 4th time. since that it is rather inexpensive it lasts for about 2 years and gets glitchy. but the format is great. i want to buy a huge box and just have backs ups to this phone,1.0
ORD357080,ID6167279404,2019-03-30,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('pearTV', 2)]",4675,16371.630000000001,-37.8100218,144.96213659999995,15,20345.38,Autumn,True,1.1558,five stars perfect!!!,1.0
ORD243476,ID0575554320,2019-07-21,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",11055,1645.0300000000007,-37.8260999,144.9847408,0,12700.03,Winter,False,1.5754,"i have the hd 7 and an hdx 7, and the 8 outperforms them both. if you are an digico fan of the eco system, this is a must. the screen is bright and crisp. the processor performs very well with the latest software update. i love it.",1.0
ORD218804,ID0702451774,2019-06-21,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",28885,-19865.59,-37.8045489,144.9432618,10,6130.91,Winter,False,0.9644,five stars excellent product and great services,1.0
ORD416054,ID6167191155,2019-01-21,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('iAssist Line', 1)]",8995,6128.450000000001,-37.814639,144.9690426,0,15123.45,Summer,False,0.4426,"meh so far so good, but slow on the cricket network",1.0
ORD286233,ID0593055577,2019-06-29,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 2)]",10300,-3757.1000000000004,-37.8114635,144.963864,5,6027.9,Winter,True,0.9383,only works with att this phone is not unlocked only works for att,0.0
ORD092361,ID4380043470,2019-10-25,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('iStream', 1)]",26430,-17643.41,-37.8232214,144.988774,10,6143.59,Spring,False,1.5779,great great phone for the price. i am impressed with all the features for such a low price,1.0
ORD295083,ID4405290791,2019-08-29,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Universe Note', 1), ('iStream', 2)]",12270,7427.5999999999985,-37.8238784,144.9548363,25,16630.1,Winter,False,1.4213,"xp lumia 900 this phone has met my expectations. i love it and so does everyone who seed it, it was shipped just like it was described and i am enjoying ot",1.0
ORD140222,ID0247022892,2019-08-18,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1)]",18445,-15771.79,-37.813653,144.9703941,0,2673.21,Winter,False,0.5551,"excellent phone 👍 this is an excellent smartphone. great technologies, excellent camera, lots of memory and very stable in operation no glitches",1.0
ORD080872,ID0621539578,2019-05-04,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 1)]",7540,-559.5600000000004,-37.81438060000001,144.9597841,0,6980.44,Autumn,True,0.9787,buenísimo muy recomendable super recomendable y es muy rapido,1.0
ORD101711,ID0846569878,2019-01-16,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",14860,-2639.0699999999997,-37.8214272,144.9693216,5,11477.93,Summer,True,0.3159,four stars awesome phone! wish it have more pages for the apps than just 1 long one though.,1.0
ORD452522,ID5797734218,2019-05-16,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Thunder line', 1), ('iAssist Line', 2)]",6740,1627.1399999999994,-37.803613500000004,144.9484611,0,8367.14,Autumn,True,1.0159,great phone works like i wanted and the rose gold is gorgeous,1.0
ORD267651,ID4305737105,2019-06-03,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 2)]",12555,12544.14,-37.8127666,145.0127195,15,23215.89,Winter,False,1.5685,"broked the cell came with problem in the headset. i already connected other headphones and it does not work, how can we do it?",0.0
ORD176662,ID6167265881,2019-08-28,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 1)]",12715,-9368.03,-37.812487,144.9653,10,2075.47,Winter,False,0.7759,"best budget android phone of 2017 best budget phone i've owned, and i only buy budget phones. it's amazing how much the phone offers for this price range. i bought it on sale for $50.",1.0
ORD213114,ID0356085164,2019-09-23,Bakers,"[('Toshika 750', 2), ('pearTV', 1)]",30120,-15094.26,-37.8155691,145.001408,0,15025.74,Spring,False,0.8245,five stars great product!,1.0
ORD430220,ID3117600272,2019-01-09,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 2), ('pearTV', 1)]",12120,5177.0,-37.8152542,144.9662636,5,16691.0,Summer,True,0.471,"it's a great phone w/ nice display and no fragile glass, i highly recommend it's just as fast as the s10 but half the price and no glass body",1.0
ORD322425,ID0560989237,2019-10-10,Thompson,"[('Olivia x460', 1), ('Universe Note', 1)]",18355,-10172.15,-37.8211813,144.9472961,25,3594.1,Spring,True,0.9473,"two stars this device has problems charging, sofware and i can't return it. don't buy",0.0
ORD257975,ID4963495333,2019-02-27,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2)]",8770,5833.34,-37.8050964,144.93617519999995,0,14603.34,Summer,True,1.2764,three stars phone works fine but i can't get 4g speed.,1.0
ORD294842,ID2190483589,2019-09-12,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",29795,-25047.010000000002,-37.8081942,144.96046280000004,5,3258.24,Spring,True,1.2791,"as advertised... the phone still had someone's personal information on it, i did a master reset to remove it all, but it works great as advertised...",1.0
ORD012181,ID0635529683,2019-11-21,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 2)]",8770,3063.629999999999,-37.813581,144.9408645,10,10956.63,Spring,True,0.5549,"i'm waiting for the phone!!! months van varios meses. y no me entregan ni el celular , ni devuelven el dinero!",0.0
ORD290191,ID0127638234,2019-11-12,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9990,-556.4200000000001,-37.8084972,144.94553100000005,0,9433.58,Spring,False,0.4841,love it! very helpful,1.0
ORD331515,ID3144992699,2019-07-03,Bakers,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 2), ('iStream', 2)]",26895,-10301.22,-37.8152355,144.98811569999995,5,15249.03,Winter,True,0.8555,it is an awesome phone love my phone,1.0
ORD453135,ID0332544860,2019-07-31,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 1), ('pearTV', 1)]",7920,5597.959999999999,-37.8110223,144.9505115,15,12329.96,Winter,True,0.3542,"low quality my phone is barely a month old and the screen is already broken on it, screen is not original quality. my last note last over a year and a half, this screen broke in barely a month..",0.0
ORD314347,ID6167344544,2019-02-10,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 1)]",24640,-680.8300000000017,-37.8120609,144.9704131,10,21495.17,Summer,False,0.7313,some answers family and friends will the phone work with straight talk,1.0
ORD277777,ID0575434417,2019-11-08,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",26520,-12863.739999999998,-37.8202406,144.9854959,25,7026.26,Spring,True,1.414,one star the software update always failed hence it refused to function properly.,0.0
ORD158648,ID0387152989,2019-12-20,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('iStream', 1)]",6820,4185.01,-37.8093011,144.9494765,10,10323.01,Summer,True,0.431,five stars husband loves it!,1.0
ORD438879,ID0306968281,2019-04-14,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2)]",6545,9470.26,-37.8160428,144.93256680000005,15,15033.51,Autumn,True,1.3293,"my grandson loves it, uses it all the time. its great",1.0
ORD056559,ID0702354815,2019-09-22,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1)]",37210,-25962.77,-37.8064859,144.94197509999995,15,5665.73,Spring,True,0.8216,"can't see myself without it... and its only been 30 days after taking the time to learn allot of the features, i wish i've gotten it earlier. it's a mobile office, entertainment center, library etc...",1.0
ORD005973,ID1445498732,2019-03-24,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",14950,-3792.4699999999993,-37.816736799999994,144.9851253,0,11157.53,Autumn,False,1.1632,five stars very nice. thank you,1.0
ORD212477,ID4326586225,2019-10-28,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",12390,4565.700000000001,-37.8171949,144.9645119,15,15097.2,Spring,False,0.4697,fast shipping product works well. fast shipping,1.0
ORD402030,ID0758616917,2019-10-26,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iStream', 2)]",23970,-20837.69,-37.8212573,144.9424304,5,1933.81,Spring,False,1.039,"five stars best phone ever, works in trinidad just toss in both ur micro sims.",1.0
ORD470168,ID0030942258,2019-08-20,Thompson,"[('Thunder line', 1), ('iStream', 1)]",17295,-11160.83,-37.8071697,144.94697119999995,25,1810.42,Winter,False,0.6127,value and reliability an awesome phone that i would highly recommend to anyone wanting to purchase a new phone.,1.0
ORD139051,ID0741702160,2019-06-01,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2)]",8685,12147.330000000002,-37.816767799999994,144.96992450000005,25,18661.08,Winter,False,0.206,1 of the most awesome products available great price to! this is the most awesome phone i've had yet and i've alot of android and pear products!,1.0
ORD248806,ID0529205386,2019-04-29,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('iStream', 1)]",2525,5301.42,-37.82325529999999,144.9376745,5,7700.17,Autumn,False,1.4388,"bad buy this phone was defective. the speaker phone didn’t work at all, and it wouldn’t allow me to save photos from text, email ,facebook, etc. when i returned it, at my own expense, the company shorted me over $60 on the refund, sighting nonexistent scratches. i should add that digico has made it right.",0.0
ORD043528,ID0746909539,2019-06-22,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2)]",12090,-6071.14,-37.8212466,145.0150229,15,4205.36,Winter,False,2.1442,stop working not even one star the phone just stop working. even the the at the phone store didn't know what happened to it. i didn't drop the phone or drop it in water but for some strange reason it just stop working.,0.0
ORD149194,ID3367904396,2019-01-23,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 1)]",12920,-3174.09,-37.8099728,144.96968869999995,25,6515.91,Summer,False,0.9599,three stars perfect - but cant get internet any longer - outdated tech,1.0
ORD230665,ID1497170573,2019-05-26,Bakers,"[('Olivia x460', 1), ('Universe Note', 1)]",7170,-2180.6099999999997,-37.823614899999995,144.99022649999995,10,4272.39,Autumn,True,1.5786,wasted my money i was very happy with it until it broke. mine broke the 2nd day i after it was delivered. it started some automatic update that i didn’t want & it just stopped working & it can’t be fixed. i have no clue what happened & it has no warranty.,0.0
ORD287667,ID3222703102,2019-06-13,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('iStream', 2), ('pearTV', 2)]",7760,12523.419999999998,-37.80291879999999,144.9510852,10,19507.42,Winter,False,1.1418,already had an thunder line. the thunder is even better with fuller sound. also during setup it now lets phone calls to be made to my contact list which is great!,1.0
ORD092947,ID2383215095,2019-08-17,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 1)]",22490,-11367.82,-37.8060521,144.9580733,0,11122.18,Winter,False,1.2165,"digico and company hits the mark everytime. great phone with all the current technology at a great price. i purchased the phone because it comes with digico help, if needed. i my case i had the phone up and running in less then 15 mins.",1.0
ORD170218,ID0250933582,2019-03-25,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 1), ('pearTV', 1)]",10145,16921.31,-37.8226149,145.0072291,10,26051.81,Autumn,False,1.7568,"the battery life. i ordered on line one of these lumia 950 and recieved it in may this year (2018) and find that the battery life is very ""poor"",i have to recharge it at least three times a day,and the speaker phone is very low. i would not recommend it to any one.",0.0
ORD249469,ID0746912617,2019-06-19,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Universe Note', 1)]",1660,4670.76,-37.825084499999996,144.98467419999997,10,6164.76,Winter,True,1.5134,five stars love this phone!,1.0
ORD425331,ID6167344561,2019-10-25,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",5975,2625.49,-37.8160506,144.97222109999996,15,7704.24,Spring,False,0.3679,"unstable i've had this phone for a month. not long after i received it it started to lock up, couldn't do anything. then it would just restart itself. loses network connection, loses wifi connection. restarts on its own. not happy with my purchase.",0.0
ORD024404,ID0493051334,2019-01-01,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",7640,2748.6499999999996,-37.8071804,144.996243,0,10388.65,Summer,True,0.3258,five stars very nice smartphone!!! the photos are wonderful! fotos muito boas e aparelho fenomenal!,1.0
ORD294362,ID0529205569,2019-02-13,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",29170,-9458.57,-37.8235601,144.9356707,5,18252.93,Summer,True,1.5727,"s7 camera error my camera stopped working after a couple weeks. reading online it is a known error for s7s. phone has no warranty, and olivia says it must be repaired or replaced at my expense.",0.0
ORD199311,ID0579999372,2019-02-28,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 2)]",20520,5398.209999999999,-37.8064719,144.9325158,10,23866.21,Summer,False,1.4542,five stars i'm 14 and this is just fine and my mom didn't go broke buying it!,1.0
ORD302444,ID0681285055,2019-09-03,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",28850,-14848.09,-37.813187899999996,144.9903765,10,11116.91,Spring,False,0.5555,"five stars i like it, it is like brand new.",1.0
ORD173983,ID3114181811,2019-06-14,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 1), ('pearTV', 2)]",22615,-4091.7999999999993,-37.81127539999999,144.9637802,0,18523.2,Winter,True,0.9599,great been using for a month now. no problems whatsoever. like brand new.,1.0
ORD387074,ID0248969212,2019-02-16,Bakers,"[('Lucent 330S', 1), ('pearTV', 1)]",11260,-3642.1499999999996,-37.8046676,144.9919843,0,7617.85,Summer,True,0.6583,"i would not recommend only got it a week ago. not at all happy with any aspect of this device. i had a lucent g7 i was looking for quality mid range and thought i found it, i was wrong.... the search continues...",0.0
ORD194362,ID0294624741,2019-03-04,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",6585,6270.48,-37.819525399999996,144.9624772,25,11209.23,Autumn,False,0.6306,this is my third candle inferno and it improves each time. colors are crisper and best of all it stays charged a lot longer.,1.0
ORD460526,ID0356474935,2019-02-03,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 2)]",4685,-2088.74,-37.7997424,144.9920191,5,2362.01,Summer,True,1.1759,"very satisfied..!!! best digico purchase ever.! 👌 ok, so they ""say"" it's refurbished, but i truly think this one i bought for my hubby was brand new (still on japan time) from olivia & nothing in the box was generic, it was all olivia.! great purchase, & it came the same day i bought it.!!!",1.0
ORD195340,ID1525908932,2019-03-20,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",20080,-11956.11,-37.8232542,144.9780021,10,6115.89,Autumn,False,0.9062,"found this tablet to be very intrusive with adds, almost forced to use credit card to make things work.",0.0
ORD416921,ID0294629506,2019-12-02,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 1)]",8810,2876.379999999999,-37.8169015,144.97060530000005,25,9483.88,Summer,False,0.2101,exceeded expectations gift,1.0
ORD437546,ID0506050893,2019-10-03,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 1)]",10760,1954.8199999999997,-37.814338799999994,144.9431597,5,12176.82,Spring,True,0.3906,"bought this candle because of the great price. good thing, because i dropped the other one without the case on it and it cracked.",1.0
ORD143360,ID0634783946,2019-08-29,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Universe Note', 1), ('pearTV', 1)]",24210,4498.189999999999,-37.812527100000004,144.93747009999996,25,22655.69,Winter,False,0.8443,amazing paroduct,1.0
ORD455379,ID1224804764,2019-05-07,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Universe Note', 2)]",8910,2471.5300000000007,-37.81332379999999,144.93842659999999,25,9154.03,Autumn,False,0.7635,"good product everything looks very good and exactly as it mentioned in the product specification. the battery life might be a problem, i need to recharge my phone once a day. but i guess that's also normal to a old phone.",1.0
ORD227082,ID0575552042,2019-08-09,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 1), ('pearTV', 2)]",12550,4435.200000000001,-37.8263573,144.98599209999998,25,13847.7,Winter,True,1.6842,good value a fine basic phone for around $200. pros: * runs stock android one * good battery life * good build quality * price cons: * camera isn't great * performance is average,1.0
ORD221399,ID2384091389,2019-01-08,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",10220,-1207.5299999999997,-37.8081909,144.9732485,10,7990.47,Summer,True,1.2029,"good phone lasted 8 months before it got ""the black screen of death"" a week ago. it was already an out of date model when i bought it so i'm not too upset about it. it just pooped out at a horrible time. but all in all a great phone. camera is good and the phone runs fast.",1.0
ORD164170,ID0591354261,2019-12-03,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 1)]",3040,24157.26,-37.8228089,144.95540730000005,10,26893.26,Summer,False,1.3292,the best purchase i made in a long time my phone ... the best purchase i made in a long time my phone works good and case i got with it is live if u looking for a alcon order here u will not be disappointed,1.0
ORD339391,ID2935371910,2019-07-17,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",7535,1118.8000000000002,-37.8249166,144.9920157,15,7523.55,Winter,False,1.6848,this tablet is perfect for surfing the internet and following social media,1.0
ORD119599,ID0257506016,2019-04-20,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 2)]",11765,-1527.5900000000001,-37.7991145,144.9632575,10,9060.91,Autumn,False,2.0749,battery alcon it was a gift for my sister. i didn't open the box 'til i gave it to my sister and she realised the battery life wasn't good at all. it just lasts 3 or 4 hours.,1.0
ORD012318,ID5301568576,2019-02-13,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",6610,19342.14,-37.80866560000001,144.9421502,5,25621.64,Summer,False,0.6214,five stars phone is great. the battery lasts forever compared to my last phone.,1.0
ORD213693,ID4315827366,2019-01-30,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('iStream', 1)]",4630,2535.33,-37.81219820000001,145.00032990000003,25,6007.83,Summer,False,0.511,great! it works great. i'm a bit concerned on it freezing up after a recent update but it seems to have figured out whatever it was causing the problems.,1.0
ORD106555,ID1404234341,2019-03-24,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 1)]",12635,10281.98,-37.8106886,144.9970119,15,21021.73,Autumn,True,0.1745,love it great device,1.0
ORD041376,ID0746912546,2019-06-07,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2), ('pearTV', 1)]",14570,11433.080000000002,-37.8252847,144.9827537,5,25274.58,Winter,True,1.3792,great phone! battery life and display are great. very sleek! no problems,1.0
ORD004994,ID0846567423,2019-05-20,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2)]",24210,-15588.989999999998,-37.82023220000001,144.96873290000005,10,6200.01,Autumn,True,0.1959,horrible phone. first one came with a broken home ... horrible phone. first one came with a broken home button. this was replaced with another phone that wouldn't receive emails. super slow phone. bought the xperia m4 and am completely satisfied. stay away.,0.0
ORD125683,ID6167289319,2019-07-27,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1)]",11090,-4266.26,-37.8082347,144.9686435,5,6269.24,Winter,False,1.156,one star 3 out of 4 devices were defective. my next phone will be alcon,0.0
ORD027694,ID6207067488,2019-10-14,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 2), ('pearTV', 1)]",20350,14424.740000000002,-37.8025965,144.96517580000003,15,31722.24,Spring,True,1.822,do not buy this phone is not unlocked!!!!,0.0
ORD179174,ID0257505805,2019-03-04,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",17485,-1817.5300000000007,-37.79916710000001,144.96342909999996,25,11296.22,Autumn,True,2.0811,awesome phone i like the large screen & the ability to sign documents sent you my email.,1.0
ORD307409,ID0305913661,2019-02-23,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('iStream', 2)]",12240,216.86000000000058,-37.8004966,144.9998066,10,11232.86,Summer,True,1.1314,not phone listed was not compatible with at&t in u s,0.0
ORD278338,ID0277124775,2019-08-08,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 2)]",5370,18650.37,-37.8222588,144.946977,0,24020.37,Winter,False,1.0671,what they didnt say about the phone no mention of a lack of external memory slot...no mention of the lack of a gyroscope.....no mention of not being able to remove battery.....in my opinion a poor and misleading description .,0.0
ORD057338,ID4315827365,2019-06-15,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('pearTV', 2)]",12320,4290.76,-37.8118495,145.0003956,15,14762.76,Winter,False,0.4988,five stars excellent,1.0
ORD273951,ID1459448704,2019-10-05,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1)]",25020,-13803.18,-37.8196347,145.0083119,15,7463.82,Spring,False,1.573,"excellent buy phone is unlocked and accepted our network sim with ease. no freezing, sticking, lagging, nothing. great buy.",1.0
ORD062078,ID1479897586,2019-11-10,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",9510,-5135.99,-37.8201466,144.95825209999995,25,1996.51,Spring,True,1.0085,five stars love this phone!!!,1.0
ORD073327,ID1492145835,2019-11-18,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",19390,-6471.65,-37.8131513,144.95152140000005,10,10979.35,Spring,True,0.3952,"good product good product from an excellent company, very low quality packaging! a very expensive product ...",1.0
ORD002158,ID0103301615,2019-10-13,Nickolson,"[('iStream', 2), ('pearTV', 2)]",22690,-7251.15,-37.815751399999996,144.96172919999995,25,9766.35,Spring,False,0.7572,"i love the inferno hd. went back and bought the inferno 7"" for my wife that afternoon!",1.0
ORD456092,ID0233274996,2019-08-27,Bakers,"[('Candle Inferno', 2), ('pearTV', 1)]",7900,-571.8400000000001,-37.7988259,144.9763886,10,6538.16,Winter,True,2.0719,one of the best phones in the market one of the best phones in the market. price is little bit high rite now. if you can wait for couple of months there will be a price drop. if u can get this phone around $500-550. it will be a great deal.,1.0
ORD467881,ID0589421424,2019-04-13,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",9360,-1439.25,-37.8095839,144.97244369999999,5,7452.75,Autumn,True,1.0348,nice. very nice nice. very nice. i'll buy were again for sure,1.0
ORD294810,ID0758615171,2019-01-14,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 2)]",22520,65.88999999999942,-37.8214227,144.9431062,0,22585.89,Summer,True,1.0344,"great, annoying address book the only con is the address book is impossible to use. it imported a lot of contacts incorrectly off my sim card (was using razr before). otherwise, i love that is asks before connecting to data (because i never want it to), holds a charge for days and is cheap!",1.0
ORD497507,ID0030385496,2019-06-05,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 1)]",16880,-5659.08,-37.816467100000004,144.9972205,15,8688.92,Winter,False,0.7413,"were very pleased with it had bought one for myself earlier, and got one for a friend when they needed it. they, as i, were very pleased with it ... and it arrived 2 days early !",1.0
ORD493217,ID1463620571,2019-02-14,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",5590,-3657.69,-37.8187805,145.0007666,5,1652.81,Summer,False,1.0923,"speaker phone is loud and clear. nice phone. sound is of good quality, long battery life, i've had 4 hour phone calls and could have continued, there was 25% of battery left.",1.0
ORD063678,ID0595594346,2019-05-02,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",24800,-15935.830000000002,-37.8099054,144.9705513,15,5144.17,Autumn,False,0.9713,its is a verizon phone this phone is great quality,1.0
ORD377902,ID4398351517,2019-01-28,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1)]",9960,-477.59000000000015,-37.8201043,144.9660391,5,8984.41,Summer,True,0.3516,"😡 me enviaron un artículo incorrecto,llevo tiempo intentando contactarme y no responden!",0.0
ORD330928,ID0571731120,2019-06-07,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 1)]",11405,-3509.34,-37.8244364,144.9435555,5,7325.41,Winter,False,1.3454,the price is good for what you get! good phone for the price. has all the modern features at a competitive price.,1.0
ORD331065,ID0277517038,2019-07-27,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 2)]",8670,20567.74,-37.8060326,144.9561663,0,29237.74,Winter,False,1.0893,best buy for the money and quality a great deal,1.0
ORD163022,ID2187770708,2019-08-15,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 2)]",12270,8311.39,-37.810559999999995,144.9642987,0,20581.39,Winter,True,1.0067,"one star camera has really hard time on focusing, in the night, it just doesn't work.",0.0
ORD236095,ID0448078460,2019-03-05,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 1)]",8995,18930.05,-37.8001618,144.9845044,5,27475.3,Autumn,False,1.4452,excellent i was scare after reading horribles reviews but it work perfectly and literally no scratches,1.0
ORD423301,ID0579381884,2019-03-16,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('pearTV', 2)]",8950,5263.07,-37.822183100000004,144.93278869999997,0,14213.07,Autumn,False,1.6424,it works as expected much better than my previous phone.,1.0
ORD279097,ID1449316603,2019-10-01,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 1), ('pearTV', 2)]",10940,11777.04,-37.8175782,144.9900592,0,22717.04,Spring,True,0.9588,great perfect size,1.0
ORD278982,ID2383211223,2019-10-19,Nickolson,"[('Thunder line', 2), ('Universe Note', 2)]",11990,-631.1200000000008,-37.8135115,144.96559209999995,0,11358.88,Spring,True,0.6644,super super super love it,1.0
ORD117283,ID0207078649,2019-01-25,Bakers,"[('Thunder line', 2), ('iAssist Line', 1)]",4880,1539.7600000000002,-37.8252425,145.0165733,15,5687.76,Summer,False,2.5303,five stars great phone digico rocks,1.0
